,Unnamed: 0,DateTime,Latitude,Longitude,Depth,Magnitude,MagType,NbStations,Gap,Distance,RMS,Source,EventID,Days
200,3360,1989-10-18 02:43:19.890,37.0748,-121.897,12.75,2.05,Md,11,97.0,7.0,0.02,NC,252803.0,0.0
201,3361,1989-10-18 02:44:37.790,37.1233,-121.9238,5.94,2.3,Md,14,61.0,5.0,0.05,NC,252805.0,0.0
202,3364,1989-10-18 02:46:33.170,36.9982,-121.9918,5.69,1.77,Md,8,246.0,15.0,0.11,NC,252808.0,0.0
203,3365,1989-10-18 02:46:48.040,37.1693,-121.9985,7.12,1.29,Md,12,74.0,3.0,0.07,NC,252809.0,0.0
204,3366,1989-10-18 02:46:57.650,37.1632,-121.9712,7.79,3.09,Md,15,90.0,4.0,0.04,NC,252810.0,0.0
205,3367,1989-10-18 02:47:23.720,37.1692,-122.0183,12.14,1.65,Md,14,68.0,1.0,0.06,NC,253531.0,0.0
206,3368,1989-10-18 02:47:57.460,37.1073,-121.8573,4.35,2.38,Md,11,77.0,2.0,0.05,NC,252811.0,0.0
207,3369,1989-10-18 02:48:27.250,37.0678,-121.9298,16.71,3.23,Md,40,52.0,5.0,0.07,NC,10090347.0,0.0
208,3370,1989-10-18 02:48:51.820,37.1862,-121.9888,7.77,2.78,Md,20,62.0,2.0,0.03,NC,10090373.0,0.0
209,3371,1989-10-18 02:49:16.190,37.1248,-121.9818,15.53,2.73,Md,14,74.0,6.0,0.06,NC,252812.0,0.0
210,3372,1989-10-18 02:49:32.670,37.0593,-121.8948,-0.17,3.17,Md,4,148.0,7.0,0.06,NC,253535.0,0.0
211,3373,1989-10-18 02:49:49.060,37.1398,-121.9697,9.75,2.98,Md,28,61.0,5.0,0.07,NC,10090407.0,0.0
212,3374,1989-10-18 02:51:21.020,37.0323,-121.7718,8.74,2.42,Md,13,75.0,4.0,0.04,NC,252813.0,0.0
213,3375,1989-10-18 02:52:24.990,37.0153,-121.7448,7.53,1.42,Md,14,87.0,7.0,0.04,NC,252814.0,0.0
214,3376,1989-10-18 02:52:40.970,36.9915,-121.7275,11.72,2.71,Md,23,59.0,5.0,0.03,NC,252815.0,0.0
215,3377,1989-10-18 02:53:07.470,37.1928,-122.0525,12.58,1.54,Md,11,79.0,4.0,0.05,NC,252816.0,0.0
216,3379,1989-10-18 02:55:03.800,37.0877,-121.8227,5.22,1.4,Md,12,154.0,3.0,0.05,NC,252827.0,0.0
217,3380,1989-10-18 02:55:53.540,37.1007,-121.8592,3.53,2.42,Md,12,76.0,2.0,0.05,NC,252819.0,0.0
218,3381,1989-10-18 02:56:35.080,36.9897,-121.7303,11.79,2.95,Md,44,80.0,9.0,0.05,NC,10090408.0,0.0
219,3384,1989-10-18 02:59:09.300,37.1712,-122.0053,7.93,1.08,Md,9,84.0,2.0,0.04,NC,253886.0,0.0
220,3385,1989-10-18 02:59:41.880,37.1672,-121.9935,7.2,1.27,Md,19,82.0,3.0,0.08,NC,253887.0,0.0
221,3387,1989-10-18 03:02:42.560,37.1178,-121.8618,-0.35,3.7,ML,28,54.0,8.0,0.07,NC,10090411.0,0.0
222,3389,1989-10-18 03:05:59.910,36.979,-121.7077,10.73,2.52,Md,23,87.0,3.0,0.07,NC,255127.0,0.0
223,3390,1989-10-18 03:06:24.230,37.165,-121.9765,8.14,2.05,Md,19,57.0,4.0,0.14,NC,253890.0,0.0
224,3391,1989-10-18 03:08:32.970,37.0313,-121.782,10.09,2.45,Md,32,65.0,3.0,0.09,NC,254170.0,0.0
225,3393,1989-10-18 03:09:58.270,37.0742,-121.8975,12.14,3.2,ML,40,55.0,7.0,0.05,NC,10090409.0,0.0
226,3396,1989-10-18 03:12:35.920,37.1848,-121.9862,7.3,2.46,Md,24,55.0,2.0,0.05,NC,256005.0,0.0
227,3397,1989-10-18 03:13:54.710,37.1547,-121.9517,9.1,2.07,Md,28,55.0,2.0,0.07,NC,253895.0,0.0
228,3398,1989-10-18 03:15:00.120,37.1712,-121.9933,8.0,2.38,Md,33,58.0,3.0,0.08,NC,253896.0,0.0
229,3399,1989-10-18 03:16:19.430,37.109,-121.832,3.36,3.17,Md,41,56.0,0.0,0.08,NC,10090410.0,0.0
230,3400,1989-10-18 03:17:23.970,37.1543,-121.9462,5.71,1.9,Md,21,53.0,2.0,0.09,NC,253897.0,0.0
231,3401,1989-10-18 03:18:45.950,37.107,-121.842,4.47,2.52,Md,31,54.0,1.0,0.06,NC,253898.0,0.0
232,3402,1989-10-18 03:20:18.690,37.1132,-121.8682,3.35,1.93,Md,19,59.0,3.0,0.08,NC,255128.0,0.0
233,3404,1989-10-18 03:21:47.680,37.1107,-121.8343,4.18,3.9,ML,42,59.0,0.0,0.06,NC,10090443.0,0.0
234,3406,1989-10-18 03:23:07.090,37.1843,-121.9752,2.98,3.16,Md,18,55.0,2.0,0.06,NC,10090456.0,0.0
235,3407,1989-10-18 03:23:56.190,37.1367,-121.9893,14.83,4.0,ML,52,67.0,5.0,0.08,NC,10090444.0,0.0
236,3409,1989-10-18 03:26:10.300,37.1328,-121.9008,7.49,2.12,Md,13,67.0,5.0,0.05,NC,255131.0,0.0
237,3410,1989-10-18 03:27:46.220,36.9612,-121.7232,14.32,3.13,Md,43,75.0,3.0,0.06,NC,10090445.0,0.0
238,3411,1989-10-18 03:28:47.460,36.9573,-121.6825,6.5,3.18,Md,26,95.0,1.0,0.07,NC,255132.0,0.0
239,3412,1989-10-18 03:30:11.380,37.1377,-121.9892,14.8,4.32,Md,52,67.0,5.0,0.08,NC,10090146.0,0.0
240,3413,1989-10-18 03:30:34.760,37.2747,-122.0625,5.84,3.03,Md,36,33.0,1.0,0.06,NC,10090446.0,0.0
241,3415,1989-10-18 03:31:37.560,37.0987,-121.8593,5.21,2.61,Md,10,91.0,2.0,0.03,NC,255134.0,0.0
242,3417,1989-10-18 03:32:30.780,37.138,-121.9885,13.82,2.55,Md,39,66.0,5.0,0.06,NC,256541.0,0.0
243,3418,1989-10-18 03:33:12.270,37.1272,-121.9448,8.75,2.14,Md,14,57.0,5.0,0.06,NC,255136.0,0.0
244,3419,1989-10-18 03:34:14.710,36.9965,-121.7798,14.96,2.13,Md,9,251.0,4.0,0.19,NC,255137.0,0.0
245,3420,1989-10-18 03:35:45.250,37.1158,-121.866,4.09,3.8,ML,51,41.0,3.0,0.07,NC,10090447.0,0.0
246,3421,1989-10-18 03:39:11.390,37.2773,-122.0658,5.7,2.5,Md,25,40.0,1.0,0.06,NC,145634.0,0.0
247,3422,1989-10-18 03:40:20.000,37.0755,-121.888,13.05,2.46,Md,41,56.0,6.0,0.08,NC,255138.0,0.0
248,3423,1989-10-18 03:42:40.180,37.0498,-121.8075,4.07,1.95,Md,12,100.0,0.0,0.08,NC,255144.0,0.0
249,3424,1989-10-18 03:42:58.990,37.16,-121.9727,7.98,2.18,Md,30,57.0,4.0,0.07,NC,255140.0,0.0
250,3425,1989-10-18 03:43:16.290,37.1173,-121.8873,3.25,2.52,Md,17,64.0,5.0,0.05,NC,256177.0,0.0
251,3426,1989-10-18 03:44:06.420,37.1005,-121.8325,5.58,1.95,Md,18,146.0,1.0,0.06,NC,255141.0,0.0
252,3427,1989-10-18 03:46:29.390,37.0557,-121.7868,5.63,3.7,ML,37,63.0,2.0,0.08,NC,255142.0,0.0
253,3428,1989-10-18 03:46:52.690,36.993,-121.7587,13.78,3.93,Md,24,74.0,11.0,0.07,NC,256525.0,0.0
254,3429,1989-10-18 03:48:51.950,36.9922,-121.7353,12.9,2.4,Md,29,79.0,6.0,0.05,NC,255143.0,0.0
255,3433,1989-10-18 03:50:14.500,37.19,-122.0565,14.46,2.17,Md,32,57.0,4.0,0.08,NC,256548.0,0.0
256,3434,1989-10-18 03:52:26.650,37.0615,-121.8152,4.38,2.1,Md,18,71.0,1.0,0.08,NC,256120.0,0.0
257,3435,1989-10-18 03:52:43.520,37.011,-121.7225,0.57,2.26,Md,19,83.0,9.0,0.13,NC,256121.0,0.0
258,3436,1989-10-18 03:52:58.460,37.1042,-121.8225,3.52,3.31,Md,31,58.0,1.0,0.15,NC,256580.0,0.0
259,3438,1989-10-18 03:53:37.110,37.1937,-122.0417,1.17,2.3,Md,7,165.0,3.0,0.07,NC,256583.0,0.0
260,3439,1989-10-18 03:55:03.070,37.1515,-121.9747,10.4,1.32,Md,18,85.0,4.0,0.08,NC,256123.0,0.0
261,3440,1989-10-18 03:55:19.690,37.225,-122.0077,8.24,1.56,Md,12,91.0,3.0,0.09,NC,256124.0,0.0
262,3441,1989-10-18 03:56:20.440,37.1862,-122.0528,14.17,1.57,Md,24,59.0,3.0,0.09,NC,256126.0,0.0
263,3442,1989-10-18 03:57:15.850,37.1542,-121.9623,8.11,2.01,Md,31,56.0,3.0,0.06,NC,256127.0,0.0
264,3443,1989-10-18 03:57:31.590,37.1573,-121.98,6.49,0.88,Md,8,79.0,4.0,0.02,NC,256589.0,0.0
265,3444,1989-10-18 03:58:09.510,37.0493,-121.8252,10.97,2.81,Md,35,70.0,1.0,0.06,NC,256128.0,0.0
266,3445,1989-10-18 04:00:14.360,37.1348,-121.9642,9.61,1.66,Md,23,72.0,5.0,0.09,NC,256139.0,0.0
267,3447,1989-10-18 04:00:59.070,37.1815,-121.9705,4.02,3.5,ML,36,51.0,3.0,0.09,NC,256176.0,0.0
268,3449,1989-10-18 04:03:06.550,37.1858,-121.9737,2.79,2.28,Md,13,76.0,2.0,0.07,NC,256162.0,0.0
269,3450,1989-10-18 04:03:24.030,36.9385,-121.6835,8.54,2.73,Md,17,75.0,2.0,0.07,NC,256163.0,0.0
270,3451,1989-10-18 04:03:55.280,37.2782,-122.0648,6.11,2.22,Md,17,86.0,1.0,0.07,NC,256164.0,0.0
271,3452,1989-10-18 04:04:53.050,37.1293,-121.9897,13.65,1.63,Md,18,69.0,5.0,0.12,NC,256165.0,0.0
272,3453,1989-10-18 04:05:17.330,37.1102,-121.91,7.78,1.51,Md,13,71.0,7.0,0.07,NC,256166.0,0.0
273,3454,1989-10-18 04:05:27.170,37.1757,-121.9798,7.22,2.36,Md,25,55.0,3.0,0.08,NC,256167.0,0.0
274,3455,1989-10-18 04:06:26.840,37.0402,-121.7702,6.0,2.15,Md,14,84.0,4.0,0.05,NC,256168.0,0.0
275,3456,1989-10-18 04:08:04.860,37.129,-121.8947,2.81,1.8,Md,14,64.0,5.0,0.06,NC,256169.0,0.0
276,3457,1989-10-18 04:09:37.720,37.1637,-122.0007,5.91,1.74,Md,10,68.0,3.0,0.03,NC,256170.0,0.0
277,3458,1989-10-18 04:10:09.760,37.0915,-121.9258,18.85,2.01,Md,10,158.0,7.0,0.29,NC,256171.0,0.0
278,3459,1989-10-18 04:10:55.120,37.0047,-121.778,11.93,2.31,Md,17,66.0,4.0,0.05,NC,256172.0,0.0
279,3460,1989-10-18 04:11:48.720,37.1317,-121.8993,7.44,2.54,Md,13,81.0,5.0,0.05,NC,256173.0,0.0
280,3461,1989-10-18 04:14:47.980,37.1323,-121.9833,14.81,3.5,ML,50,67.0,5.0,0.08,NC,10090448.0,0.0
281,3462,1989-10-18 04:15:50.870,37.0815,-121.932,13.28,2.3,Md,19,142.0,6.0,0.05,NC,10090457.0,0.0
282,3463,1989-10-18 04:16:32.450,37.0637,-121.8902,13.44,4.1,ML,48,61.0,7.0,0.09,NC,10090201.0,0.0
283,3464,1989-10-18 04:17:34.880,37.1183,-121.9152,7.0,3.08,Md,14,65.0,6.0,0.03,NC,10090212.0,0.0
284,3465,1989-10-18 04:18:16.020,37.179,-122.0532,14.2,3.1,ML,43,63.0,3.0,0.06,NC,10090213.0,0.0
285,3466,1989-10-18 04:19:00.150,36.9583,-121.8303,8.22,2.07,Md,20,92.0,2.0,0.15,NC,257881.0,0.0
286,3467,1989-10-18 04:20:17.190,37.11,-121.8673,3.12,2.26,Md,22,62.0,3.0,0.07,NC,257882.0,0.0
287,3468,1989-10-18 04:20:46.020,37.13,-121.9105,6.54,1.91,Md,21,49.0,5.0,0.04,NC,257883.0,0.0
288,3469,1989-10-18 04:22:03.000,37.1115,-121.8627,3.63,1.94,Md,28,50.0,3.0,0.07,NC,257884.0,0.0
289,3470,1989-10-18 04:22:27.160,37.1038,-121.8655,5.19,1.91,Md,12,80.0,3.0,0.04,NC,258616.0,0.0
290,3471,1989-10-18 04:24:39.170,37.1725,-121.9927,6.61,1.79,Md,19,58.0,3.0,0.06,NC,257885.0,0.0
291,3472,1989-10-18 04:25:11.360,37.1722,-121.9865,9.63,3.4,ML,44,56.0,3.0,0.06,NC,10090451.0,0.0
292,3473,1989-10-18 04:25:46.660,37.043,-121.7797,7.03,3.7,ML,45,87.0,3.0,0.09,NC,10090458.0,0.0
293,3474,1989-10-18 04:26:36.690,36.9985,-121.7597,13.11,3.2,ML,43,72.0,6.0,0.05,NC,10090473.0,0.0
294,3477,1989-10-18 04:28:14.730,36.9797,-121.762,15.1,3.5,ML,43,69.0,6.0,0.07,NC,10090454.0,0.0
295,3478,1989-10-18 04:29:25.930,37.1038,-121.8653,5.23,2.23,Md,22,59.0,3.0,0.05,NC,257887.0,0.0
296,3479,1989-10-18 04:29:59.230,37.036,-121.9132,13.41,1.58,Md,20,179.0,9.0,0.17,NC,257888.0,0.0
297,3480,1989-10-18 04:32:36.810,37.2017,-122.0567,13.17,2.39,Md,37,52.0,5.0,0.08,NC,257889.0,0.0
298,3481,1989-10-18 04:34:16.210,37.175,-121.9887,7.77,1.86,Md,26,56.0,3.0,0.06,NC,257890.0,0.0
299,3482,1989-10-18 04:35:25.590,37.0295,-121.7368,-0.29,2.19,Md,13,84.0,8.0,0.08,NC,257892.0,0.0
300,3483,1989-10-18 04:35:59.470,37.0653,-121.8545,11.82,1.39,Md,11,92.0,4.0,0.03,NC,257893.0,0.0
301,3484,1989-10-18 04:36:25.000,37.1055,-121.9167,10.21,1.37,Md,10,104.0,7.0,0.03,NC,258723.0,0.0
302,3485,1989-10-18 04:37:16.490,36.957,-121.712,13.71,2.37,Md,21,74.0,2.0,0.06,NC,257894.0,0.0
303,3486,1989-10-18 04:37:52.860,37.1742,-122.0073,9.54,2.65,Md,26,52.0,2.0,0.07,NC,257895.0,0.0
304,3487,1989-10-18 04:38:38.980,36.9542,-121.6783,6.18,2.15,Md,21,97.0,1.0,0.06,NC,257896.0,0.0
305,3488,1989-10-18 04:39:56.430,37.1078,-121.8423,3.86,2.1,Md,16,78.0,1.0,0.05,NC,257897.0,0.0
306,3489,1989-10-18 04:40:20.490,37.1757,-122.0558,12.95,2.37,Md,16,64.0,3.0,0.05,NC,257898.0,0.0
307,3490,1989-10-18 04:41:36.770,37.1572,-121.9775,8.23,2.56,Md,15,81.0,4.0,0.05,NC,257901.0,0.0
308,3491,1989-10-18 04:42:30.540,37.0667,-121.8143,6.95,2.93,Md,16,71.0,2.0,0.05,NC,257902.0,0.0
309,3492,1989-10-18 04:43:12.160,37.049,-121.7845,6.14,2.77,Md,15,69.0,2.0,0.06,NC,257903.0,0.0
310,3493,1989-10-18 04:44:00.660,37.08,-121.8043,8.34,2.01,Md,16,109.0,3.0,0.05,NC,257904.0,0.0
311,3494,1989-10-18 04:46:12.830,37.184,-121.9738,2.69,2.42,Md,13,88.0,2.0,0.03,NC,257906.0,0.0
312,3495,1989-10-18 04:47:41.280,37.1013,-121.858,4.95,1.53,Md,20,58.0,2.0,0.05,NC,258855.0,0.0
313,3496,1989-10-18 04:49:12.240,37.1353,-121.986,12.27,1.28,Md,21,67.0,5.0,0.1,NC,258856.0,0.0
314,3497,1989-10-18 04:49:57.410,37.037,-121.7943,7.76,1.48,Md,17,66.0,2.0,0.06,NC,258857.0,0.0
315,3498,1989-10-18 04:50:11.140,37.117,-121.8905,8.45,2.51,Md,30,45.0,5.0,0.07,NC,258990.0,0.0
316,3499,1989-10-18 04:50:26.810,37.1707,-122.0102,10.35,4.3,ML,46,59.0,2.0,0.06,NC,10090130.0,0.0
317,3500,1989-10-18 04:54:11.310,36.9813,-121.7252,13.36,2.63,Md,37,81.0,4.0,0.06,NC,258866.0,0.0
318,3501,1989-10-18 04:56:49.170,36.9913,-121.7308,10.78,2.35,Md,34,82.0,5.0,0.06,NC,258869.0,0.0
319,3502,1989-10-18 04:57:24.730,37.1842,-121.9833,7.83,2.44,Md,24,52.0,2.0,0.14,NC,258898.0,0.0
320,3503,1989-10-18 04:57:51.180,37.1128,-121.8595,3.01,2.65,Md,16,129.0,2.0,0.06,NC,258871.0,0.0
321,3504,1989-10-18 04:59:23.430,37.0033,-121.7015,1.28,2.41,Md,18,230.0,17.0,0.15,NC,258873.0,0.0
322,3505,1989-10-18 05:06:44.460,36.9765,-121.6983,4.72,2.74,Md,12,238.0,19.0,0.06,NC,258879.0,0.0
323,3506,1989-10-18 05:07:44.290,37.102,-121.966,14.88,2.04,Md,26,128.0,8.0,0.07,NC,258880.0,0.0
324,3507,1989-10-18 05:09:33.580,37.037,-121.7945,10.48,3.0,ML,14,212.0,15.0,0.05,NC,10090450.0,0.0
325,3508,1989-10-18 05:11:49.790,37.0517,-121.779,8.91,2.83,Md,24,215.0,8.0,0.06,NC,258881.0,0.0
326,3509,1989-10-18 05:13:14.070,37.0432,-121.7928,3.34,2.21,Md,17,235.0,8.0,0.09,NC,258882.0,0.0
327,3510,1989-10-18 05:18:34.060,37.0235,-121.8443,17.23,4.2,ML,34,212.0,10.0,0.08,NC,10090129.0,0.0
328,3511,1989-10-18 05:20:08.220,37.095,-121.8968,9.89,2.43,Md,17,205.0,6.0,0.11,NC,259540.0,0.0
329,3512,1989-10-18 05:21:46.030,37.0392,-121.7773,9.43,1.89,Md,12,229.0,9.0,0.03,NC,259541.0,0.0
330,3513,1989-10-18 05:22:41.450,37.0325,-121.7738,8.48,2.49,Md,29,214.0,10.0,0.05,NC,259542.0,0.0
331,3514,1989-10-18 05:27:09.750,37.1188,-121.8895,7.65,1.79,Md,21,116.0,5.0,0.05,NC,259545.0,0.0
332,3515,1989-10-18 05:34:26.840,37.1172,-121.8785,1.98,2.26,Md,14,120.0,4.0,0.05,NC,259550.0,0.0
333,3517,1989-10-18 05:37:42.960,37.1383,-121.9827,12.83,2.24,Md,32,69.0,5.0,0.06,NC,10090478.0,0.0
334,3518,1989-10-18 05:38:01.920,37.1345,-122.0457,17.93,3.2,ML,29,121.0,4.0,0.09,NC,10090459.0,0.0
335,3519,1989-10-18 05:38:54.290,37.1288,-121.9065,6.67,2.31,Md,14,100.0,5.0,0.03,NC,259552.0,0.0
336,3520,1989-10-18 05:40:41.110,37.1095,-121.8672,3.02,2.15,Md,22,138.0,3.0,0.04,NC,259554.0,0.0
337,3521,1989-10-18 05:41:29.990,37.0148,-121.746,8.41,2.29,Md,21,180.0,13.0,0.05,NC,259555.0,0.0
338,3522,1989-10-18 05:44:02.780,37.1253,-121.9212,6.55,2.67,Md,29,100.0,5.0,0.07,NC,259557.0,0.0
339,3523,1989-10-18 05:44:48.530,36.9957,-121.691,5.17,1.81,Md,18,127.0,18.0,0.09,NC,259558.0,0.0
340,3524,1989-10-18 05:45:51.300,36.9765,-121.7433,14.38,2.12,Md,17,200.0,17.0,0.04,NC,259559.0,0.0
341,3525,1989-10-18 05:49:40.470,37.0523,-121.81,5.11,2.8,Md,21,204.0,7.0,0.03,NC,10090460.0,0.0
342,3526,1989-10-18 05:52:31.470,37.0618,-121.9165,16.03,2.2,Md,28,181.0,5.0,0.08,NC,259789.0,0.0
343,3527,1989-10-18 05:55:12.780,36.9613,-121.6727,-0.35,1.94,Md,13,263.0,27.0,0.09,NC,259765.0,0.0
344,3528,1989-10-18 05:58:05.670,36.9893,-121.7163,12.39,2.54,Md,25,124.0,17.0,0.3,NC,259785.0,0.0
345,3529,1989-10-18 05:59:13.020,37.1047,-121.8648,5.71,2.65,Md,28,152.0,3.0,0.06,NC,10090461.0,0.0
346,3530,1989-10-18 05:59:28.900,37.116,-121.8465,3.46,2.78,Md,11,148.0,1.0,0.04,NC,10090479.0,0.0
347,3531,1989-10-18 06:01:37.210,37.0245,-121.784,2.27,2.46,Md,22,233.0,10.0,0.07,NC,259768.0,0.0
348,3532,1989-10-18 06:02:53.600,37.042,-121.7975,4.43,2.72,Md,24,209.0,8.0,0.08,NC,259770.0,0.0
349,3533,1989-10-18 06:03:45.600,37.0083,-121.7048,3.9,3.11,Md,20,238.0,16.0,0.04,NC,259771.0,0.0
350,3534,1989-10-18 06:05:04.750,37.1792,-121.9722,0.72,2.07,Md,9,147.0,3.0,0.1,NC,259995.0,0.0
351,3535,1989-10-18 06:11:52.910,37.1965,-122.0425,11.63,2.19,Md,9,86.0,4.0,0.04,NC,145692.0,0.0
352,3536,1989-10-18 06:17:58.900,37.1882,-121.9723,2.94,2.37,Md,19,124.0,2.0,0.08,NC,10090462.0,0.0
353,3537,1989-10-18 06:22:09.340,37.048,-121.7015,2.1,2.25,Md,17,243.0,14.0,0.08,NC,259940.0,0.0
354,3538,1989-10-18 06:22:31.620,37.1678,-121.9915,9.93,1.89,Md,20,59.0,3.0,0.06,NC,259941.0,0.0
355,3539,1989-10-18 06:25:49.320,37.136,-121.98,12.6,2.49,Md,30,71.0,5.0,0.07,NC,259947.0,0.0
356,3540,1989-10-18 06:26:35.230,37.0507,-121.8252,10.52,2.0,Md,22,217.0,7.0,0.06,NC,259948.0,0.0
357,3542,1989-10-18 06:27:13.250,37.0508,-121.8153,24.3,3.1,ML,13,220.0,7.0,0.3,NC,259949.0,0.0
358,3543,1989-10-18 06:29:24.470,37.1152,-121.8583,4.03,3.0,ML,21,122.0,2.0,0.09,NC,259950.0,0.0
359,3544,1989-10-18 06:34:49.870,36.9587,-121.7058,12.86,3.0,ML,7,295.0,20.0,0.01,NC,259954.0,0.0
360,3545,1989-10-18 06:39:10.120,36.9615,-121.6922,9.02,4.3,ML,15,261.0,21.0,0.04,NC,259958.0,0.0
361,3547,1989-10-18 06:44:56.260,37.1762,-121.9857,7.69,3.6,ML,36,55.0,3.0,0.06,NC,10090264.0,0.0
362,3548,1989-10-18 06:45:21.340,37.1298,-121.9892,13.51,1.43,Md,14,69.0,5.0,0.05,NC,259963.0,0.0
363,3549,1989-10-18 06:46:44.420,37.0493,-121.8075,5.19,3.1,ML,17,206.0,7.0,0.02,NC,10090265.0,0.0
364,3550,1989-10-18 06:47:39.180,37.1382,-121.974,11.47,2.22,Md,26,72.0,5.0,0.11,NC,261405.0,0.0
365,3551,1989-10-18 06:49:34.530,37.04,-121.8057,5.19,1.69,Md,6,313.0,8.0,0.04,NC,145638.0,0.0
366,3552,1989-10-18 06:51:52.110,37.1242,-122.0607,9.05,2.09,Md,11,98.0,5.0,0.02,NC,145626.0,0.0
367,3553,1989-10-18 06:52:59.900,36.9117,-121.6498,6.31,2.22,Md,17,274.0,27.0,0.05,NC,145643.0,0.0
368,3554,1989-10-18 06:55:59.000,37.1787,-121.9842,8.69,1.79,Md,19,54.0,3.0,0.05,NC,145646.0,0.0
369,3555,1989-10-18 06:56:41.700,37.1247,-121.9822,13.93,1.7,Md,25,74.0,6.0,0.06,NC,145647.0,0.0
370,3556,1989-10-18 06:57:07.960,37.0292,-121.7428,5.87,2.42,Md,18,219.0,12.0,0.06,NC,145648.0,0.0
371,3557,1989-10-18 06:59:23.570,37.1963,-122.052,14.33,2.56,Md,29,55.0,4.0,0.08,NC,145644.0,0.0
372,3558,1989-10-18 07:01:26.230,37.1183,-121.9057,7.51,2.03,Md,10,112.0,6.0,0.02,NC,145645.0,0.0
373,3559,1989-10-18 07:04:07.020,37.1663,-121.9937,6.99,1.66,Md,21,82.0,3.0,0.07,NC,261407.0,0.0
374,3560,1989-10-18 07:06:05.230,37.1293,-121.908,8.41,1.78,Md,19,99.0,5.0,0.03,NC,261408.0,0.0
375,3561,1989-10-18 07:06:24.570,37.187,-121.974,1.95,1.74,Md,14,77.0,2.0,0.06,NC,261432.0,0.0
376,3562,1989-10-18 07:08:22.780,37.0508,-121.8017,4.04,2.3,Md,21,221.0,7.0,0.1,NC,145660.0,0.0
377,3563,1989-10-18 07:09:43.530,37.1325,-121.8985,3.34,2.86,Md,30,56.0,5.0,0.08,NC,145659.0,0.0
378,3564,1989-10-18 07:10:19.500,37.0638,-121.792,3.64,1.65,Md,7,250.0,6.0,0.02,NC,261409.0,0.0
379,3565,1989-10-18 07:11:16.400,37.0457,-121.8237,12.14,1.5,Md,20,248.0,7.0,0.07,NC,261410.0,0.0
380,3566,1989-10-18 07:12:27.060,37.112,-121.9813,17.06,1.85,Md,21,79.0,7.0,0.05,NC,261411.0,0.0
381,3567,1989-10-18 07:14:49.150,37.131,-121.901,2.18,2.71,Md,28,98.0,5.0,0.08,NC,145657.0,0.0
382,3568,1989-10-18 07:16:23.510,37.1293,-121.9,-0.45,2.53,Md,15,99.0,5.0,0.12,NC,145658.0,0.0
383,3569,1989-10-18 07:21:03.850,37.0603,-121.8058,8.62,1.69,Md,9,252.0,6.0,0.18,NC,261416.0,0.0
384,3571,1989-10-18 07:26:22.080,37.195,-122.0502,13.86,1.84,Md,18,67.0,4.0,0.07,NC,145686.0,0.0
385,3572,1989-10-18 07:29:29.310,37.1865,-121.9008,27.52,2.27,Md,17,104.0,3.0,0.62,NC,261417.0,0.0
386,3573,1989-10-18 07:31:24.120,37.1727,-121.9967,6.61,1.31,Md,10,72.0,3.0,0.04,NC,1166695.0,0.0
387,3574,1989-10-18 07:32:58.890,37.1183,-122.0102,17.21,1.59,Md,18,80.0,9.0,0.1,NC,145688.0,0.0
388,3575,1989-10-18 07:33:26.180,37.0585,-121.8412,10.79,1.52,Md,11,102.0,3.0,0.03,NC,145689.0,0.0
389,3576,1989-10-18 07:35:01.920,37.1918,-122.0497,11.34,1.22,Md,16,57.0,3.0,0.07,NC,261418.0,0.0
390,3577,1989-10-18 07:35:45.420,37.1738,-121.989,9.74,1.07,Md,4,157.0,3.0,0.0,NC,1166696.0,0.0
391,3578,1989-10-18 07:36:10.600,37.1632,-121.9755,6.68,1.22,Md,13,61.0,4.0,0.06,NC,261419.0,0.0
392,3579,1989-10-18 07:38:32.000,37.0953,-121.9657,16.51,1.75,Md,10,125.0,6.0,0.04,NC,1166697.0,0.0
393,3580,1989-10-18 07:39:24.530,37.1017,-121.9225,9.86,3.1,ML,38,126.0,8.0,0.08,NC,145691.0,0.0
394,3581,1989-10-18 07:43:05.490,37.1312,-121.901,0.72,1.24,Md,4,153.0,5.0,0.0,NC,1166698.0,0.0
395,3582,1989-10-18 07:44:00.950,36.9715,-121.7243,13.96,2.91,Md,31,238.0,18.0,0.11,NC,145693.0,0.0
396,3583,1989-10-18 07:46:16.850,37.2805,-122.0923,9.28,1.81,Md,11,85.0,4.0,0.07,NC,1166699.0,0.0
397,3584,1989-10-18 07:47:29.130,37.0725,-121.9133,13.98,1.67,Md,22,172.0,6.0,0.07,NC,261424.0,0.0
398,3585,1989-10-18 07:50:19.650,37.107,-121.8765,4.58,1.41,Md,6,140.0,4.0,0.01,NC,1166700.0,0.0
399,3586,1989-10-18 07:50:58.410,37.1807,-121.9858,6.77,1.82,Md,9,142.0,2.0,0.05,NC,1166701.0,0.0
400,3587,1989-10-18 07:52:31.500,37.2013,-122.0575,14.14,2.75,Md,38,52.0,5.0,0.07,NC,10090463.0,0.0
401,3588,1989-10-18 07:55:30.520,37.095,-121.8728,6.4,2.22,Md,24,168.0,4.0,0.06,NC,261425.0,0.0
402,3589,1989-10-18 08:01:37.410,37.1015,-121.8642,4.83,1.07,Md,6,161.0,3.0,0.01,NC,1166702.0,0.0
403,3590,1989-10-18 08:02:00.910,37.0243,-121.7805,0.75,1.37,Md,10,233.0,11.0,0.19,NC,261426.0,0.0
404,3591,1989-10-18 08:03:11.380,37.1585,-122.0035,8.99,1.25,Md,8,115.0,5.0,0.04,NC,1166703.0,0.0
